orthology	C10	M11	D10	C12	M13	D11	C13	M6	D2	C14	M7	D6	C15	M8	D8	C9	M9	D9
K17468	0	0	0	0	0	0.656694008	0	0	0.368817467	0	1.445416396	0	0	0.31384351	0	0	0	0.314351259
K17472	0	1.094457496	0	2.540239302	0	0	1.595605338	0.601581881	0	0.7341654	0	0	0	0	1.808400886	0.691556126	0.938745123	0
K17473	0	0	0.257002025	0	0	0.390000143	0	0	0.146818479	0	0.666634184	0	0.152748392	0	0.268268648	0	0	0
K17488	0	0	0.800036203	0	0	1.935463968	0	1.856639289	0	0	0.863333023	0	0.472961798	0.384745034	0	0	3.522858349	0
K17489	2.324157123	4.55518338	2.038276485	2.712219228	5.701382676	8.797443254	4.059837973	2.087847621	2.88156868	3.155583257	2.727595723	5.131201746	2.478265143	5.372769803	3.85046527	3.313201154	1.63607855	3.799480292
K17490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.969033221
K17496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.241758804
K17498	0	0	0	0	0.412142313	0	0	0	0	0	0	0	0	0	0	0	0	0
K17508	0	0.411539876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K17541	0	0.18950456	0	0	0.475747713	0	0	0	0	0	0	0	0	0	0	0	0	0
K17550	0.497885305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K17583	0.331285222	0.142083852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K17605	0	1.25862612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K17615	0	0.417224128	0	0	0.477545249	0	0	0	0	0	0	0	0	0	0	0	0	0
K17619	0	0	0	0	0	0	0	0	0	0	0	0	0.694446347	0	0	0	0	0
K17623	1.389260609	2.486620043	0.485505841	0	2.251549983	2.868609694	0	0.334751208	3.178172424	0.770181062	2.081656935	4.172861577	0.574038311	2.304887371	1.929625934	0.400986325	0.524252037	0
K17624	0.081182053	0.39833911	3.151522543	0.553971192	0.170362249	1.113455683	0.057428571	1.133192917	0	0.369856668	5.442443563	0.264332483	0	0.610421393	1.582649455	0.148267341	1.036742896	0.741407568
K17641	0	0	0.153187594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K17656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.274597236
K17662	0	0	0	0	0	0	0	0	0.425909954	0	0	0	0	0	0	0	0	0
K17675	8.412121436	5.135202318	28.13007043	5.049173898	2.304413062	10.06040777	9.876195112	16.21655261	18.21908362	9.078778733	23.03384523	14.25856258	6.881922994	10.96799801	21.25813159	15.01646253	5.975048723	11.91780624
K17679	0	0	0.179709625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K17680	87.77774816	10.05762786	47.6129442	9.986111562	14.26474885	41.53265451	71.83142744	52.36986045	13.19644196	15.15497703	32.42175436	48.71659478	14.87382175	64.1215181	29.98862442	11.03293263	36.29626105	44.99703149
K17686	98.36943588	115.2375869	164.0054563	135.9597687	152.8551433	128.2105775	117.0309886	117.7857012	160.3853324	102.731184	117.766399	256.9519051	48.21484573	138.9884177	247.6918997	85.23670833	175.7058057	131.6978511
K17713	1.318379965	1.155881131	25.95431743	4.050830068	8.734252934	1.580399116	0.745925441	58.26618385	0	0	5.683292065	16.78513385	1.629253773	0	0.642888408	0.167136156	92.27802042	1.44900324
K17716	570.2610019	684.6591081	547.9829625	1043.352741	380.1247937	561.1003315	550.9943042	472.9028441	562.4054438	289.2851899	386.4289003	447.1328542	183.833555	332.6417988	422.4123494	245.2342255	478.0660973	546.7655606
K17722	9.916078206	3.592012516	38.31334916	6.802053726	28.96969669	10.74745905	2.095660396	65.41946835	2.360579325	0.247691725	5.727517373	10.76813227	1.004904714	5.018136731	5.506859545	1.218663975	89.80463588	17.79266455
K17723	16.39302556	7.474797884	40.43290126	15.90576469	23.85148157	15.45031077	5.382895152	60.2505599	2.973929357	3.441056852	11.3087317	28.17390519	1.72690788	9.558740302	12.97687974	4.355594109	93.29112289	22.2357849
K17732	0	0	0	0	0	0	0	0	0	0	0	0.276293078	0.305496784	0	0	0	0	0
K17733	4.734509117	2.157644777	3.023985431	4.312358625	2.082747576	2.444457037	7.331252647	2.777341632	3.252184432	3.305685185	9.987177767	7.890493804	0.790897228	5.217867516	2.417677839	3.635609347	5.039379359	7.893986793
K17734	14.50369009	9.440739472	9.622323852	14.53406908	18.63253263	13.20751062	22.25830418	17.16841011	21.24736087	14.31834332	39.39769444	8.727373027	15.18072398	22.58990653	35.83408856	28.43599016	17.60447236	8.574266157
K17735	0	0.501777855	0.800036203	0	0	0	0.736841003	0	0	0.339033192	0.295325941	0	0	0	0.835108715	0	0	0.389544916
K17737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.317058955	0	0
K17738	1.097250417	0	0.766913685	0	0	0.385860014	3.884841658	0.264389489	4.381175642	2.274977499	1.415495356	1.923673584	0	0.7376322	2.401602451	1.517731821	0.6210884	1.867086301
K17739	0.613054503	0	0	0	0.656005065	0	0	0	0	0	0.632691163	0	0	0.413600912	0.448870934	0	0	0
K17742	1.883646543	1.069359034	0	0.610719553	0	1.355097409	2.448207747	0.318077776	2.396670996	0	0	0.493304882	0	0.837806975	1.76461989	0.664345988	0.728426539	0.814257081
K17743	0	0	0.368212381	0	0.578004463	0	1.042895652	0	0	0	0	0.398614781	0	0	0.387913153	0.594632089	0	0
K17752	0	1.127127869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K17757	0	0	0	0	0.58514032	0	0	0	0	0	0	0	0	0	0	0	0	0.586265099
K17758	4.916798229	8.51513483	22.62469764	7.476014861	21.38976656	25.47273185	4.027242862	3.769566696	5.833920077	8.578098035	7.241534638	13.11455601	0.506624559	21.57283668	6.638592148	4.12058752	3.871305142	25.58267117
K17759	2.493464067	0	5.951297882	4.97515887	1.788542111	6.845832144	0	0	5.778063296	0.505193023	0.827073667	2.323597142	0.671516515	3.823857488	3.003990388	0	0	10.50852535
K17769	0	0	0	0	0	0	0	0.535601933	0	0	0	0	0	0	0	0	0	0
K17774	0.374496338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K17776	0	0	0	0	0.531051719	0	0	0	0	0	0	0	0	0	0	0	0	0
K17777	0	0	0	0	0	0	1.274650241	0	0	0	0	0	0	0	0	0	0	0
K17778	1.813350689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K17782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.458019608
K17783	0	0	0	0	0	0	0.626523	0	0	0	0	0	0	0	0	0	0	0
K17784	1.957594494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K17786	0	0	0	0	0	0	0.908971893	0	0	0	0	0	0	0	0	0	0	0
K17790	0	0	0	0	0.987424291	0	0	0	0	0	0	0	0	0	0	0	0	0
K17792	0	0	0	0	0.42603475	0	0	0	0	0	0	0	0	0	0	0	0	0
K17800	0	0	0.221741157	0	0.313883218	0	0	0	0	0	0	0	0	0	0	0	0	0
K17804	0.359641577	0.733180264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K17806	0	0	0	0	0	0	0	0	0.691301081	0	0	0	0	0	0	0	0	1.178422309
K17810	15.82145607	14.8833439	84.65157541	44.98984614	66.12001449	49.31858003	26.99523092	12.79369483	52.02606491	12.91481491	31.34550571	71.32206617	7.174466204	75.02466928	56.10729244	18.62174145	13.95598826	60.78633156
K17816	1.991541219	0	2.087955754	1.013159028	4.383478932	0	0	0	2.385588124	0	1.027665992	0	0	0	0	0	0	0
K17818	1.016332245	0.89106274	0	1.034079716	2.796245779	1.787021304	3.598348911	0	3.652272084	0	2.359994027	4.937414352	0	1.024851817	1.112246563	1.407592114	0	1.03261003
K17827	0	0	0	0.333225308	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K17828	1131.686487	1112.50782	1049.353986	1127.306571	1125.549445	1162.017854	1215.128015	935.7574831	1180.850172	1267.165748	1140.115083	1140.916984	1331.649478	1167.611692	1227.665972	1299.513836	798.5496999	1240.916316
K17830	0	0.409309307	1.207998971	0.442617454	0	1.585430284	0.561040791	2.971134247	2.432285844	1.571633503	1.352606392	0.645635862	0	0.282459159	0.947631147	0.96299291	6.12040486	0.576181915
K17836	233.4312803	346.5816201	289.5877654	170.4807552	292.6577979	540.6498393	141.4149037	163.3082437	82.07139927	185.5993338	101.4426745	125.7505495	262.2419072	211.6516467	176.0218957	168.8916493	68.44786363	366.6894043
K17837	1.271352882	0	0.3810299	2.368051496	0.599953999	0	1.403728747	5.531051507	0.507634373	0.791077447	7.217938522	2.715810063	0.45051108	1.709346942	1.325289913	0.704315464	8.875989164	0
K17838	0.642792222	1.690691803	0.898548123	0.654016835	0.707408447	0	2.068928563	4.646546622	1.026633695	0.380779816	0.663381406	7.206300797	0.531199631	0.432120356	0.468969633	0	2.668208126	0.437511268
K17850	0	0	0	0	0	0	0	0.282375169	0	0	0.610949198	1.788230198	0	0	0.436402297	0	0	0.407128541
K17865	3.588923239	5.381082687	0.88533418	6.138091334	0	2.493571621	7.302900311	0.58054755	12.85281506	4.491207189	4.561067603	8.156583728	3.140327231	1.741477524	4.535951978	1.364467356	2.834152224	4.142179606
K17866	0.289040798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K17867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.592762393	0	0
K17868	0	0	0	0	0.501548846	0	0	0	0	0	0	0	0	0	0	0	0	0
K17870	0.379445629	0.672762291	1.268588976	0.3651594	0	2.562077588	0	2.248412282	0	1.075185768	0.185193976	0.283595979	0	0	0.826867511	0	4.198385059	1.043626636
K17877	0	0	0.109161785	0	0	0	0	0	0	0	0	0	0.257434903	0	0	0	0	0
K17881	0	0	1.120050684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K17883	0	0	0	0	0	0	0	0	0.30036881	0	0	0	0	0	0.272633105	0	0	0
K17884	0	0	2.271800915	0	0	1.143019287	0	0	0.648909977	0	0	0	0	0	0.592848404	0	0.680704215	0
K17892	0	0	1.003378737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K17898	4.432521109	5.316474993	3.906401897	8.965998941	2.302432693	5.555275007	8.965052151	3.34880826	9.109305756	2.072529951	5.061652019	22.98940562	2.692977034	11.28237898	10.37715266	1.162965322	8.33301702	6.815257456
K17899	2.847410173	0	3.980345405	0	0	0	8.286543355	1.377920814	4.557207175	0.822975731	1.475429691	4.265150703	1.176541332	0.933937543	3.133440627	1.558351947	5.914227314	3.900358713
K17900	0	0	0	0	0.353045556	0	0	0	0.730454417	0	0	0	0	0	0	0	0	0
K17906	0	0	0	0	0.118787885	0	0	0	0	0	0	0	0	0	0	0	0	0
K17908	0	0	0	0.424398334	1.339354147	0	0	0	0	0	0	0	0	0	0	0	0	0
K17910	105.4351229	2.020536915	0.805387615	9.379345115	0	0	2.967078822	0	2.760580237	4.436912637	0.297301366	2.153053081	0.476125422	1.936592899	1.26104209	4.149336754	1.304493362	0.784301135
K17919	0	0	0	0.420327367	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K17922	0	0	0	0	1.075177129	0	0	0	0	0	0	0	0	0	0	0	0	0
K17938	2.97014337	2.232046321	29.35994926	5.612302103	12.14094103	1.492118774	0	59.50326403	0.677679385	1.694097596	4.378970855	8.245238745	2.805152731	0	1.547830808	0	102.3143704	0.288800541
K17939	0	0	0	0	0	0	0	0	0	0	0.402231259	0	0	0	0	0	0	0
K17944	0	0	0	0	0.227593594	0	0	0	0	0	0	0	0	0	0	0	0	0
K17947	7.333136657	4.053321243	4.142791915	4.169592807	0.540129526	1.924929784	5.874555245	5.512381588	1.827438026	0.290737865	4.706364471	5.45803314	0.749354089	15.626748	3.349775121	0.756752459	3.43833771	0.930592513
K17948	0.936240845	8.495365372	35.32416658	3.325173246	14.94015883	0	0.301343943	70.15948692	1.854210936	0.272130642	5.520270937	7.690633837	4.222447391	0.616822693	0.341532233	0	89.03167195	0.318622336
K17970	0	0	0	0	0	0	0	0.251570605	0	0	0	0	0	0	0	0	0	0
K17977	0	0	0	0	0.461278501	0	0	0	0	0	0	0	0	0	0	0	0	0
K17979	0.497166856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K17987	0	0	0	0	0	0	0	0	0	0	0.063044758	0	0	0	0	0	0	0
K17992	18.08850944	31.59917948	9.691504348	29.695555	25.66584131	24.18014756	42.76243625	15.70723745	59.79762062	15.68029268	65.33467715	76.88764045	8.06574043	21.26549964	66.10224808	35.34645233	15.40392768	18.64157417
K17998	0	0	0.96170486	0.84177812	0	0.193546397	0	0.265659239	0.439868915	0	0.142001771	0.205675039	0	0.18324091	0.201094179	0	0	0
K18005	0	0	0	0	0	0	0.565788627	0	0	0	0	0	0	0	0	0	0	0
K18006	0	1.290898585	0.193267173	0	0	0	0	0	0.220816878	0	0	0	0	0	0	0	0.10434551	0
K18008	3.267543035	6.188009347	2.286232536	0.54945615	4.190369857	4.60597472	6.668972429	0.527100315	20.43427834	6.132929454	3.661527347	24.87400933	4.05613751	4.771310132	13.93230608	7.84097953	3.299351618	0.744463617
K18009	3.376999735	0.604140538	7.779117747	4.286717303	17.70080867	6.355981005	4.875826635	7.290400909	2.214469662	9.803498468	0.704570734	6.644090929	1.717597298	5.59849684	3.548374525	0.763477963	3.372213391	18.5510025
K18011	41.34363427	32.79405844	12.82607	35.3955876	21.64822454	16.600905	44.83574259	18.3329075	72.94638763	18.29948121	30.4949912	48.98164887	18.42735327	33.5498275	34.03637796	10.18272059	22.05633557	49.20459569
K18012	39.77871893	27.9410695	20.52373132	32.87279032	28.98905756	26.21953903	33.93712252	18.90938167	37.70201521	9.414561193	21.05994039	28.22189527	11.89809099	23.72982564	24.30892305	17.62223939	23.04689992	27.05999221
K18013	41.43165625	45.24181896	36.47707101	36.94108063	30.45546158	26.098477	50.54842331	19.68358233	65.84262998	16.74940352	42.32435016	58.62102076	19.18710412	29.57622896	42.90394354	18.77297089	28.50853212	52.80463952
K18014	41.48318679	38.35657048	31.05630545	57.95238031	34.72921871	28.24847889	155.471622	33.18233097	70.32127691	23.86619667	33.24605135	66.31710377	22.775821	34.7420462	61.10824495	33.17143002	39.1437375	62.11182904
K18015	1.282394408	0	15.12852772	0	7.34141609	1.202581086	0	60.57784687	0	0	0.882313731	7.693615931	0.353254345	0	0.935611873	0.271121436	97.65789633	0
K18016	0	0	0	1.645788844	0	0	0	0	0	0	0	0	0	0	0	0	0.462982962	0.27524183
K18023	0	0	2.075956008	0	0	0	0	0	0	0	0	0	0	0	3.750132542	0.542242871	1.108078168	0
K18030	0	0	0	0.149553338	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K18043	0	0	0	0	1.64856925	0	0	0	0	0	0	0	0	0	0	0	0	0
K18044	0	0	0	0	1.083345507	0	0	0	0	0	0	0	0	0	0	0	0	0
K18045	0	0	0	0	0.691917751	0	0.317749487	0	0	0	0	0	0	0	0	0	0	0
K18072	0	0	0	0	0	0	0	0	0	0	0.178142502	0.258021191	0	0	0	0	0	0.234975991
K18073	0	0	0	0	0	0.509075817	0.465943576	0	0	0.833052985	0	0	0	0	0	0	0.265335725	0.957167508
K18083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.188974571	0
K18095	0	0	0	0	0	0	0	0.553764201	0	0	0.338318205	0	0	0	0	0	0.185558285	0
K18097	0	0	0.789960028	1.123567384	0	0.40657733	0.346545534	0.266084294	0.449571618	0	0.293376595	0	0.456286863	0	0	2.264848428	0.729248025	0.758919221
K18104	5.592345485	3.378291588	33.30193597	4.244880656	37.86369242	19.92474716	3.425163826	0.285316577	8.723067663	4.872882887	25.00171551	32.45086643	2.192903549	42.42759401	10.57446981	5.553639368	0.440430896	22.93470769
K18107	0	0	0.743271831	0	0	0	0	0	0	0.633844662	0	0	0	0	0	0	0	0
K18118	77.69324741	66.86214813	67.05459196	74.49117596	76.40326179	74.01296203	55.23348645	63.43189449	32.03054489	49.40431299	73.17680625	68.05122285	54.63744807	70.45748787	50.95387714	59.38319742	41.72748075	84.02592412
K18119	0	0.334889433	1.832894805	0	0	2.387504377	0.245341971	0.184076052	0.603372435	0.220408187	0.194941027	1.695575516	0.314263799	0.256781054	1.093044459	0.83220457	1.000873733	0.779953568
K18120	1.856092116	1.62731679	4.544488405	0.944886856	1.022024064	6.200679403	10.16366567	1.561086471	5.932901995	4.406238564	14.1220003	9.709722232	0.76641593	5.305743157	4.065256042	4.116486875	3.856305864	0.948991804
K18122	5.886639088	5.391220838	4.659394991	4.481124955	8.165486938	7.80837553	13.16300144	4.207535612	16.82484813	3.222781226	8.00227335	14.86781762	6.080973186	2.949546097	28.08167674	8.950453611	5.682534438	2.503956001
K18123	0	0.511983506	0	0	0.231767071	0	0	0	0	0	0.602665141	0	0	0	0	0	0	0
K18135	0	0	0	0	0	0	0	0	0.595536429	0	0	0	0	1.020337051	0	0	0.286375562	0
K18136	0	1.615349031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.345783258	0
K18138	161.0233288	127.8376846	162.6655901	67.36254221	50.86080004	119.9261951	155.4197454	223.4386138	81.15600093	67.29729143	102.5112078	109.7886784	67.76366461	140.6679258	73.98251713	72.6963333	280.70602	240.299595
K18139	94.27063116	32.47771199	59.5347017	35.82029142	28.92504005	69.00724846	58.5481951	91.49310363	27.28766793	20.61045858	37.56986512	54.08500993	16.77809029	56.23371132	25.77575854	16.16354306	123.0303465	43.9290329
K18140	3.915188988	2.746093353	44.87839444	1.593422835	11.20277741	3.304364848	0	75.09382558	0	0	6.874598995	5.852389738	0.647097732	0	0.57129028	0	93.66954115	1.078331154
K18141	4.19241355	2.097947096	42.4309552	5.779869165	14.81571326	0.841484216	0	90.8648712	0.357321858	0.265062313	7.576259914	13.38751629	2.226659278	0	0	0	138.061476	0.913659894
K18142	4.069745942	5.772174825	48.9867964	3.62812386	20.20155303	2.820579537	0.30162582	121.874799	3.393527248	0.197386829	4.235710116	14.66924256	2.578714732	0.448000988	5.557816513	0.275557494	181.2010125	1.077304835
K18143	0	0	0	0	0	0	0	0.231894692	0	0.284259027	0.742839346	1.41048449	0	0	1.053216717	0.533155002	0.181078698	0.653220165
K18144	0	0	0	0	0	0.531403704	1.726639085	0	0	0	0	0.497114186	0	0	0	0.342060019	0	0
K18145	0	0	0	0	0	0	0	0	0	0	0	0.674097247	0	0	0	1.249145882	0	0.306945078
K18146	0.166603787	0.43262778	0.345883359	0	0	0.116724513	0.317244546	0	0.264056577	0.194564329	0.084740809	0.864149439	0.136492331	0.222817832	0.361877864	0.182127377	0.310209939	0.672277484
K18148	3.038241896	3.634214814	40.7588148	9.547890797	28.59033725	1.975139894	0	0	5.190085705	0.251972816	17.21532517	21.69104398	1.514484054	0	1.24132209	0	0.517760117	0.620386348
K18149	0	0	0.706709571	0	0	0	0	0	0	0	0	0	0	0.170306258	0	0	0	0.172939557
K18151	0	0	0	0	0	0	0	0	0	0	2.764618202	0	0	0	0	0	0	0
K18162	0	0	0	0	0	0	0	0	0	0.289090625	0	0	0	0	0	0	0.184156523	0
K18176	0	0	0	0	0	1.361348814	0	0	0	0	0	0	0	0	0	0	0	0
K18178	0	0	2.229730528	0	1.755420961	0	0	0	0	0	0	0	0	0	1.163739459	0	0	0
K18182	0	0	0	0	0	0.904179436	0	0	0	0	0	0	0	0	0	0	0	0
K18197	138.7301514	91.81731466	67.93340949	97.1691563	64.63125749	80.76195176	106.1820434	66.89127379	46.99017523	42.02855105	60.22168219	89.38015652	32.65778691	80.82033278	50.24801772	34.12582905	45.68023826	114.1715782
K18198	4.014901771	1.749442925	2.947318749	2.013865588	3.416432728	8.140781625	2.537925078	0.949555715	2.926388066	1.663218844	1.016751239	1.683691043	2.326887971	0.558045275	1.038564122	2.352453107	0.528398737	2.135451628
K18205	0	2.025806572	1.076650806	0	0.282541675	0	0	0	0.205020738	0	0	0	0.212163191	0	0	0	0	0
K18206	0	0	0	0	0	0	0.116363663	0	0	0	0	0	0	0	0	0	0	0
K18209	0.313785638	0	0.432335542	0.629359109	0	2.613439984	0.201993754	0.747398989	0	0.921398669	0.159592654	0	0	0	0	0	3.037207688	0
K18210	0	0	0	0	0	0.729879786	0.222679861	1.166923891	0	0.614752956	0	0	0	0	0	0	1.827513123	0
K18214	15.69932924	38.63733146	68.48556657	71.19088961	34.52493271	52.76146252	71.21578974	21.90725833	63.93088595	19.26174847	71.79423742	58.58999742	8.677450979	33.02283264	41.90695391	20.37293628	22.92883708	103.8072126
K18216	0.29959707	0	0	0	0	0	0	0	0	0.177476505	0	0	0	0	0	0	0	0
K18217	0	0	0	0.302722818	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K18218	2.942891142	7.535324744	10.12149666	5.812140257	2.882230692	6.677223266	6.918354249	3.740074739	7.920010857	2.242305106	3.548481373	9.392625057	2.156019561	3.30290908	10.00910776	6.941218087	3.514515303	4.324780682
K18220	1453.289502	1776.852979	1413.686185	1769.642682	1874.763808	1531.410456	1838.57943	1607.103137	1802.401981	1044.776672	1750.034193	1249.370223	1378.910959	2065.919195	1399.211393	1427.305298	1104.195957	1536.956777
K18221	0	1.167797431	0.930969963	0	0.488622329	4.059486024	0.28581075	2.781540967	8.509417432	0	0.229105949	0	0	0	0	0	4.188611632	6.043970088
K18231	4.24263286	6.142966598	8.215238311	5.021844043	12.84267798	14.42872081	6.82059743	2.350175124	7.267331655	27.87277059	62.70472213	8.189267871	23.67819629	3.14226631	3.34498635	24.69606435	4.659968204	10.05712178
K18232	0	0	0	0.540976888	1.170280641	0	0	0.25622932	0	0	0	0	0	0	0.387913153	0	0	0
K18234	1086.228582	930.7263862	582.7861787	931.439416	572.8670693	491.2912215	773.7684889	429.4035774	743.6135956	411.244923	446.5752212	609.9087958	293.3743124	683.5486859	515.5406235	371.2585898	362.882002	626.4372758
K18237	0	0	1.169017586	0	0.617542227	0	0	0	0	0	8.265975014	0.436449404	0.463718245	0	0	0	0.198192843	0.379459611
K18244	2.27990308	1.597201132	0	0	0	0.63937144	1.166557479	0.435791599	2.185569419	1.61556627	0.470333907	1.36340266	0	0.916692292	3.322365797	2.769239192	0.51186813	2.487326863
K18258	0	0	0	0	0.599953999	0	0	0	0	0.322939844	0	0	0	0	0	0	0	0
K18278	0	0	0	0	0.554343461	0	0	0	0	0	0	0	0	0	0	0	0	0
K18281	0	0	0	0	0	0	0	0	0	0	0	0.059087918	0	0.053147432	0.052986451	0	0.029833526	0
K18284	0	7.223419471	0	3.441698052	1.667337754	0	1.974005524	0	1.042188751	3.105838846	0	0	0	0	4.158719976	4.968473062	0	1.019591476
K18285	18.2727524	56.0200979	12.0484286	7.285621466	6.225735604	7.014148391	12.88608487	17.76837757	42.53415668	12.66481108	7.327723818	28.43220604	5.060664438	4.112963331	28.50187915	12.48258685	13.57930461	7.414267689
K18288	0.789325772	0	0	0	0	0.269244543	0	0	0	0	0.204351973	0	0	0.26320058	0.288928417	0	0	0
K18290	0	0	0	1.019049487	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K18292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.352157732	0	0
K18294	0	0	0	0	0	0	0.593019096	0	0	0	0	0.68851644	0	0	0	2.041384927	0	0
K18296	0	0	0.349677004	0.339354331	0	0.117289491	0	0.080366215	0	0	0.085228292	0.249278943	0	0.336326008	0	0	0.062930545	0.113507279
K18298	0	0	0	0	0	0	0	0	0	0	0	0	0	0.295429223	0	0	0	0
K18299	2.787110987	2.431147062	0.54116502	2.03130735	0.839513991	0.873717503	1.185359711	0.22231203	0.496510115	0.277966304	1.265253243	2.410592251	0.126543557	1.142861416	0.45316998	0.084830885	0.522242482	0.938024158
K18301	0	0	0	0	0	0	0	0	0	0.451544206	0.846601032	1.139403312	0	0	1.112246563	0	0	0.518818671
K18302	0	0	2.040770313	0.990262779	0	0.684520025	0	0.234514971	0	0.272130642	0.251110476	0.686680396	0.402151133	0.327141964	0	0	0	0
K18303	0	1.333535683	5.195120096	5.155191525	1.673908406	1.426812496	0.326374098	0.08139049	0	0.096912622	1.043241293	1.235085078	0.139570099	1.475987568	0.862536305	0.456088624	0.127465201	0.798150024
K18305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.464337518	0
K18307	0	0	0.118044557	0	0	0.118784357	0	0	0	0.10004803	0	0	0	0.113537505	0.860867956	0	0	0
K18310	0.531692332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K18320	1.125936702	0.645449292	29.1435936	0	0	2.396664515	0	0	0	2.018629127	0.581000708	0.540977203	0	0	0	0	0	0
K18321	0	0	0	0	0	0	0	0	0	0	0.222789745	1.61344078	0	0	0	0	0	0.293867217
K18322	0	0	0	0	0	0	0.467909582	0.262716138	0	0	0	0.271629903	0	0	0.132577913	0.201339125	0	0.12368462
K18323	0	0	0	0	0	0	0.706334847	0	0	0	0	0	0	0	0	0	0	0
K18324	3.594058725	2.774492484	42.10427431	4.477461446	15.97846936	1.794956642	0.106834847	84.531145	0.928623342	0.40255973	5.713466381	14.50448345	1.288807195	0.233484386	0.969595846	0	121.429965	0.461777989
K18325	0	0	0	0	0	0	0	0	0	0	3.643160178	0	0	0	0	0	0	0
K18326	3.422581391	0.754678082	25.2502814	4.225037816	8.999353727	1.543987376	0.235444949	47.08479617	1.168313504	0.216664524	3.486674193	11.81699719	0.906761154	0	1.161694672	0	86.28370786	0.995779361
K18330	31.52930959	36.01804928	28.65587977	70.4244683	37.04750801	45.3288351	72.22414703	31.41054143	81.40651431	65.41820533	54.02937601	73.74655206	21.67007275	21.19486632	121.3283941	69.21105362	38.45570479	67.436499
K18331	154.2147683	201.6099624	156.2537938	282.3169218	99.51762305	138.8858728	211.8242921	101.7651491	226.709157	118.9228024	139.5967937	271.2445673	54.89064011	100.8527211	374.2262994	132.0411799	121.6547977	181.5116395
K18332	72.16854963	95.78960648	55.82125215	152.5276762	69.34650417	91.65820895	147.196289	39.50020473	161.2919019	73.62331392	114.9317551	224.544144	34.1116209	69.34345667	270.1879782	95.6047871	63.79261566	88.04740852
K18333	0	0	0	0	0	0.46068458	0	0	0	0	0.344546932	0	0	0	0	0	0	0.454469069
K18334	0.399694467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K18335	0	0.609012639	0	0.765399615	0	0	0	0	0	0	0	0	0	0	0.548837824	0	0	0
K18336	0	0	0	0	0	0	0	0.296493927	0	0	0	0	0	0	0	0	0	0
K18337	0	0	0	0	0	0	2.549375045	0	1.066425699	1.186759916	0	0.495202209	0	0	0	0	0	0.450973153
K18344	9.315624882	18.36048018	25.00812639	7.874349068	12.7757056	21.26355026	42.01774213	8.946773252	31.44403706	14.27937168	13.20710997	14.46581975	7.692624813	20.85541155	30.46614594	21.90965861	12.84284145	10.5139155
K18345	13.95379596	2.082293273	5.877208354	7.090768376	5.428812705	3.687655236	18.08322071	6.039224474	14.41259478	6.948450492	5.654472966	10.4550474	2.410552358	6.315213006	13.664003	10.95237703	6.820883575	3.299415764
K18346	14.2465611	24.83285893	10.45951864	11.9811701	13.65187236	24.81088442	19.48951427	10.24733594	14.29050546	20.59236629	13.84117341	21.01106629	5.65929508	8.369331289	13.19095011	7.923430598	17.50549629	35.12927785
K18347	0.533338438	0	0.362667014	1.085303479	0	0	0	0	0.425909954	0.315941148	0	0	0	0	0	0.295463608	0	0.33888156
K18348	7.570410712	6.266535469	3.599243403	3.078256674	2.600505659	2.343319693	6.825329642	9.341347617	8.31632715	1.112929987	8.122324623	8.729881393	4.652629531	6.719212193	6.449844763	11.27260764	6.675022823	5.448517379
